loan,months,income,expenses,necessary_expenses,unnecessary_expenses,loan_payment
38325.0,24,9289.01,5271.39,4325.78,945.61,1829.06
38325.0,24,9289.01,5332.28,4264.54,1067.74,1808.18
38325.0,24,9289.01,5430.72,4419.25,1011.47,1775.4
38325.0,24,9289.01,5059.05,4254.85,804.2,1905.84
38325.0,24,9289.01,4941.62,4095.01,846.61,1916.25
38325.0,24,9289.01,5277.08,4258.78,1018.31,1827.09
38325.0,24,9289.01,5004.73,4105.9,898.83,1916.25
38325.0,24,9289.01,4883.59,4058.86,824.73,1916.25
38325.0,24,9289.01,5471.35,4444.19,1027.16,1247.9
1890.0,48,4810.4,2643.01,2130.63,512.37,46.58
1890.0,48,4810.4,2788.54,2287.06,501.48,44.15
1890.0,48,4810.4,2812.1,2246.84,565.27,43.78
1890.0,48,4810.4,2553.9,2194.21,359.69,47.25
1890.0,48,4810.4,2864.81,2255.25,609.56,42.98
1890.0,48,4810.4,2662.05,2126.92,535.13,46.25
1890.0,48,4810.4,2761.38,2301.74,459.63,44.59
1890.0,48,4810.4,2674.93,2243.49,431.44,46.03
1890.0,48,4810.4,2723.88,2263.59,460.28,45.2
1890.0,48,4810.4,2832.49,2249.79,582.7,43.47
1890.0,48,4810.4,2680.68,2274.08,406.6,45.93
1890.0,48,4810.4,2661.1,2197.33,463.77,46.27
1890.0,48,4810.4,2665.16,2144.48,520.68,46.19
1890.0,48,4810.4,2796.93,2323.88,473.05,44.02
1890.0,48,4810.4,2828.32,2334.13,494.19,43.53
1890.0,48,4810.4,2740.66,2287.87,452.79,44.92
1890.0,48,4810.4,2505.97,2117.16,388.81,47.25
1890.0,48,4810.4,2550.92,2097.87,453.04,47.25
1890.0,48,4810.4,2634.3,2152.43,481.86,46.74
1890.0,48,4810.4,2861.98,2310.92,551.05,43.02
1890.0,48,4810.4,2659.16,2245.16,414.0,46.3
1890.0,48,4810.4,2630.9,2233.49,397.41,46.8
1890.0,48,4810.4,2786.06,2286.97,499.09,44.19
1890.0,48,4810.4,2845.48,2319.56,525.92,43.27
1890.0,48,4810.4,2685.22,2191.4,493.82,45.85
1890.0,48,4810.4,2698.2,2287.29,410.9,45.63
1890.0,48,4810.4,2597.62,2245.88,351.74,47.25
1890.0,48,4810.4,3085.65,2268.99,816.66,39.9
1890.0,48,4810.4,2529.2,2109.47,419.73,47.25
1890.0,48,4810.4,2766.06,2257.06,509.0,44.51
1890.0,48,4810.4,2885.21,2250.16,635.05,42.67
1890.0,48,4810.4,2780.38,2325.96,454.42,44.28
1890.0,48,4810.4,2756.39,2188.41,567.98,44.67
1890.0,48,4810.4,2673.51,2155.17,518.34,46.05
1890.0,48,4810.4,2631.51,2201.77,429.74,46.79
1890.0,48,4810.4,2843.51,2280.66,562.85,43.3
1890.0,48,4810.4,2610.25,2201.01,409.25,47.17
1890.0,48,4810.4,2711.72,2289.63,422.09,45.4
1890.0,48,4810.4,2967.85,2343.41,624.44,41.48
1890.0,48,4810.4,2899.05,2342.69,556.36,42.47
1890.0,48,4810.4,2613.21,2150.89,462.32,47.11
1890.0,48,4810.4,2782.78,2339.48,443.3,42.3
14280.0,24,5982.26,3283.27,2786.51,496.76,704.67
14280.0,24,5982.26,3606.34,2906.63,699.71,641.55
14280.0,24,5982.26,3391.4,2687.33,704.08,682.21
14280.0,24,5982.26,3433.52,2859.43,574.09,673.84
14280.0,24,5982.26,3235.08,2729.57,505.51,714.0
14280.0,24,5982.26,3293.38,2812.73,480.65,702.51
14280.0,24,5982.26,3520.83,2882.23,638.6,657.13
14280.0,24,5982.26,3197.92,2611.16,586.76,714.0
14280.0,24,5982.26,3953.25,2898.42,1054.82,585.25
14280.0,24,5982.26,3324.0,2715.86,608.15,696.04
14280.0,24,5982.26,3541.78,2871.42,670.36,653.24
14280.0,24,5982.26,3227.78,2691.54,536.25,714.0
14280.0,24,5982.26,3638.56,2915.89,722.67,635.87
14280.0,24,5982.26,3561.06,2877.25,683.81,649.7
14280.0,24,5982.26,3403.64,2910.46,493.18,679.75
14280.0,24,5982.26,3441.72,2790.71,651.01,672.23
14280.0,24,5982.26,3536.4,2810.24,726.17,654.23
14280.0,24,5982.26,3224.32,2608.04,616.27,714.0
14280.0,24,5982.26,3259.44,2775.4,484.04,709.83
14280.0,24,5982.26,3139.46,2683.57,455.89,714.0
14280.0,24,5982.26,3371.75,2783.76,587.98,686.18
14280.0,24,5982.26,3288.61,2796.64,491.96,25.76
36855.0,36,3071.99,1942.05,1425.56,516.49,1052.61
36855.0,36,3071.99,1856.12,1456.96,399.15,1101.34
36855.0,36,3071.99,1858.22,1462.2,396.02,1100.09
36855.0,36,3071.99,1659.43,1360.16,299.27,1228.5
36855.0,36,3071.99,1752.05,1480.82,271.24,1166.75
36855.0,36,3071.99,1983.02,1417.45,565.57,1030.86
36855.0,36,3071.99,1815.09,1488.0,327.1,1126.23
36855.0,36,3071.99,1682.81,1420.65,262.15,1214.76
36855.0,36,3071.99,1774.06,1436.07,337.99,1152.28
36855.0,36,3071.99,1659.15,1366.92,292.23,1228.5
36855.0,36,3071.99,1726.23,1377.35,348.88,1184.21
36855.0,36,3071.99,1763.81,1442.31,321.5,1158.98
36855.0,36,3071.99,1766.38,1346.65,419.73,1157.29
36855.0,36,3071.99,1817.04,1430.38,386.66,1125.02
36855.0,36,3071.99,1985.49,1380.95,604.54,1029.58
36855.0,36,3071.99,1744.91,1477.68,267.22,1171.53
36855.0,36,3071.99,1763.77,1444.28,319.48,1159.01
36855.0,36,3071.99,1681.76,1364.2,317.56,1215.52
36855.0,36,3071.99,1757.75,1458.43,299.32,1162.97
36855.0,36,3071.99,1706.25,1370.08,336.17,1198.07
36855.0,36,3071.99,1821.73,1493.9,327.83,1122.13
36855.0,36,3071.99,2020.36,1493.61,526.75,1011.81
36855.0,36,3071.99,1805.34,1407.05,398.29,1132.31
36855.0,36,3071.99,1844.18,1496.02,348.16,1108.47
36855.0,36,3071.99,1890.29,1492.75,397.54,1081.43
36855.0,36,3071.99,1726.05,1377.51,348.54,1184.33
36855.0,36,3071.99,1766.35,1475.68,290.67,1157.31
36855.0,36,3071.99,1696.45,1424.13,272.32,1204.99
36855.0,36,3071.99,1991.23,1448.01,543.22,1026.61
36855.0,36,3071.99,1635.19,1395.07,240.12,1228.5
36855.0,36,3071.99,1787.1,1449.43,337.67,1143.87
36855.0,36,3071.99,1667.26,1379.37,287.89,1226.09
36855.0,36,3071.99,1683.8,1408.09,275.71,263.05
1575.0,12,6268.2,3273.13,2783.11,490.02,157.5
1575.0,12,6268.2,3641.34,2996.72,644.61,146.86
1575.0,12,6268.2,3494.14,2934.66,559.48,153.04
1575.0,12,6268.2,3508.64,2828.76,679.88,152.41
1575.0,12,6268.2,3642.96,2899.9,743.06,146.79
1575.0,12,6268.2,3441.52,2820.33,621.19,155.38
1575.0,12,6268.2,3715.02,3001.15,713.87,143.94
1575.0,12,6268.2,3519.05,2983.61,535.43,151.96
1575.0,12,6268.2,3421.1,2889.28,531.82,156.31
1575.0,12,6268.2,3450.78,2821.82,628.96,154.97
1575.0,12,6268.2,3447.61,2839.99,607.63,55.83
8505.0,36,2744.9,1543.71,1270.13,273.59,273.05
8505.0,36,2744.9,1581.22,1245.49,335.73,266.57
8505.0,36,2744.9,1537.3,1294.92,242.39,274.19
8505.0,36,2744.9,1491.19,1226.37,264.82,282.67
8505.0,36,2744.9,1578.48,1288.83,289.64,267.04
8505.0,36,2744.9,1541.76,1282.69,259.08,273.4
8505.0,36,2744.9,1589.83,1315.21,274.63,265.13
8505.0,36,2744.9,1623.53,1337.95,285.58,259.63
8505.0,36,2744.9,1483.85,1278.85,205.0,283.5
8505.0,36,2744.9,1603.28,1260.48,342.8,262.91
8505.0,36,2744.9,1569.7,1268.38,301.31,268.53
8505.0,36,2744.9,1890.64,1249.21,641.43,222.95
8505.0,36,2744.9,1543.01,1231.32,311.69,273.18
8505.0,36,2744.9,1500.22,1249.17,251.05,280.97
8505.0,36,2744.9,1552.49,1335.49,217.0,271.51
8505.0,36,2744.9,1552.88,1269.18,283.7,271.44
8505.0,36,2744.9,1534.62,1220.01,314.61,274.67
8505.0,36,2744.9,1885.27,1310.09,575.17,223.58
8505.0,36,2744.9,1578.58,1250.78,327.8,267.02
8505.0,36,2744.9,1505.83,1257.01,248.82,279.92
8505.0,36,2744.9,1879.43,1263.36,616.07,224.28
8505.0,36,2744.9,1473.88,1207.24,266.64,283.5
8505.0,36,2744.9,1540.76,1277.88,262.87,273.58
8505.0,36,2744.9,1668.74,1208.95,459.79,252.59
8505.0,36,2744.9,1517.69,1214.97,302.73,277.73
8505.0,36,2744.9,1654.08,1290.13,363.94,254.83
8505.0,36,2744.9,1521.45,1291.86,229.59,277.05
8505.0,36,2744.9,1502.01,1250.07,251.94,280.63
8505.0,36,2744.9,1662.41,1265.22,397.19,253.56
8505.0,36,2744.9,1656.38,1324.35,332.03,254.48
8505.0,36,2744.9,1502.79,1236.61,266.18,280.49
8505.0,36,2744.9,1638.2,1295.61,342.59,250.43
25725.0,60,5002.12,2879.45,2352.96,526.5,484.13
25725.0,60,5002.12,3118.79,2372.99,745.81,446.98
25725.0,60,5002.12,2706.17,2208.33,497.84,514.5
25725.0,60,5002.12,2895.47,2366.63,528.84,481.45
25725.0,60,5002.12,2883.27,2247.09,636.18,483.49
25725.0,60,5002.12,2808.74,2391.15,417.59,496.32
25725.0,60,5002.12,2841.91,2357.52,484.39,490.53
25725.0,60,5002.12,2710.05,2227.4,482.65,514.39
25725.0,60,5002.12,2923.51,2400.71,522.8,476.83
25725.0,60,5002.12,2699.38,2210.7,488.68,514.5
25725.0,60,5002.12,2710.41,2208.54,501.88,514.32
25725.0,60,5002.12,2770.84,2184.04,586.8,503.11
25725.0,60,5002.12,2894.62,2349.42,545.2,481.59
25725.0,60,5002.12,2655.91,2214.97,440.94,514.5
25725.0,60,5002.12,2633.08,2180.09,452.99,514.5
25725.0,60,5002.12,2791.99,2279.98,512.0,499.3
25725.0,60,5002.12,2852.96,2332.12,520.84,488.63
25725.0,60,5002.12,2918.97,2436.75,482.22,477.58
25725.0,60,5002.12,2846.36,2267.32,579.04,489.76
25725.0,60,5002.12,2932.74,2380.29,552.45,475.33
25725.0,60,5002.12,2635.07,2226.36,408.71,514.5
25725.0,60,5002.12,2758.15,2319.51,438.64,505.42
25725.0,60,5002.12,2759.73,2207.03,552.7,505.13
25725.0,60,5002.12,2798.39,2203.81,594.59,498.15
25725.0,60,5002.12,2781.38,2307.01,474.38,501.2
25725.0,60,5002.12,2833.65,2369.55,464.11,491.95
25725.0,60,5002.12,2836.42,2387.19,449.23,491.48
25725.0,60,5002.12,2814.35,2287.47,526.89,495.33
25725.0,60,5002.12,2654.13,2210.32,443.81,514.5
25725.0,60,5002.12,2791.74,2284.54,507.19,499.34
25725.0,60,5002.12,2852.59,2295.37,557.22,488.69
25725.0,60,5002.12,2807.46,2341.04,466.41,496.55
25725.0,60,5002.12,2595.11,2222.38,372.73,514.5
25725.0,60,5002.12,2700.17,2240.8,459.37,514.5
25725.0,60,5002.12,2882.0,2346.66,535.35,483.7
25725.0,60,5002.12,2746.46,2223.15,523.3,507.57
25725.0,60,5002.12,2738.26,2219.02,519.23,509.09
25725.0,60,5002.12,2966.33,2407.52,558.81,469.95
25725.0,60,5002.12,2721.71,2264.95,456.76,512.19
25725.0,60,5002.12,2853.35,2300.15,553.19,488.56
25725.0,60,5002.12,2975.66,2430.79,544.86,468.48
25725.0,60,5002.12,2714.33,2187.22,527.11,513.58
25725.0,60,5002.12,2590.69,2198.66,392.02,514.5
25725.0,60,5002.12,3087.75,2238.74,849.01,451.47
25725.0,60,5002.12,2804.55,2433.95,370.59,497.06
25725.0,60,5002.12,2823.08,2351.66,471.41,493.8
25725.0,60,5002.12,2853.52,2221.33,632.19,488.53
25725.0,60,5002.12,2735.93,2282.55,453.38,509.53
25725.0,60,5002.12,3129.64,2320.13,809.5,445.43
25725.0,60,5002.12,2859.2,2264.7,594.51,487.56
25725.0,60,5002.12,2683.16,2198.37,484.79,514.5
25725.0,60,5002.12,2943.55,2391.76,551.79,473.59
25725.0,60,5002.12,2758.35,2197.57,560.78,2.94
13230.0,12,6749.16,3948.58,3251.89,696.69,1224.9
13230.0,12,6749.16,3923.85,3082.89,840.96,1232.62
13230.0,12,6749.16,3855.74,3102.31,753.43,1254.39
13230.0,12,6749.16,3891.87,3106.92,784.95,1242.75
13230.0,12,6749.16,3719.55,2990.69,728.86,1300.32
13230.0,12,6749.16,3731.16,3204.69,526.48,1296.28
13230.0,12,6749.16,3664.54,2949.09,715.45,1319.84
13230.0,12,6749.16,3676.23,2974.22,702.01,1315.65
13230.0,12,6749.16,3901.66,3197.94,703.72,1239.63
13230.0,12,6749.16,3663.39,3029.83,633.56,1320.26
13230.0,12,6749.16,3674.29,3046.15,628.14,483.36
14595.0,48,4276.68,2509.9,1884.69,625.21,336.77
14595.0,48,4276.68,2489.78,2052.64,437.14,339.49
14595.0,48,4276.68,2506.95,2034.61,472.34,337.16
14595.0,48,4276.68,2336.58,1877.33,459.25,361.74
14595.0,48,4276.68,2229.43,1890.96,338.47,364.88
14595.0,48,4276.68,2531.54,2045.64,485.9,333.89
14595.0,48,4276.68,2310.17,1967.18,342.99,364.88
14595.0,48,4276.68,2627.83,1919.77,708.06,321.65
14595.0,48,4276.68,2297.56,1972.69,324.87,364.88
14595.0,48,4276.68,2426.12,2035.89,390.23,348.39
14595.0,48,4276.68,2320.46,1868.92,451.54,364.26
14595.0,48,4276.68,2441.78,1946.87,494.92,346.16
14595.0,48,4276.68,2313.91,1890.76,423.15,364.88
14595.0,48,4276.68,2386.42,1901.92,484.49,354.19
14595.0,48,4276.68,2439.94,1976.67,463.27,346.42
14595.0,48,4276.68,2415.05,1922.85,492.19,349.99
14595.0,48,4276.68,2551.53,2072.77,478.76,331.27
14595.0,48,4276.68,2446.11,2013.56,432.55,345.55
14595.0,48,4276.68,2394.24,1919.36,474.88,353.03
14595.0,48,4276.68,2442.01,1971.43,470.58,346.13
14595.0,48,4276.68,2605.58,1972.09,633.49,324.4
14595.0,48,4276.68,2461.94,1936.42,525.52,343.33
14595.0,48,4276.68,2337.55,2000.89,336.66,361.6
14595.0,48,4276.68,2509.21,1989.21,519.99,336.86
14595.0,48,4276.68,2382.13,1973.99,408.15,354.83
14595.0,48,4276.68,2484.93,2008.48,476.44,340.15
14595.0,48,4276.68,2406.08,2025.99,380.09,351.3
14595.0,48,4276.68,2341.04,1902.31,438.74,361.06
14595.0,48,4276.68,2494.23,2029.18,465.04,338.88
14595.0,48,4276.68,2416.76,1911.89,504.87,349.74
14595.0,48,4276.68,2593.8,2076.95,516.86,325.87
14595.0,48,4276.68,2369.39,1942.98,426.41,356.74
14595.0,48,4276.68,2215.98,1908.48,307.5,364.88
14595.0,48,4276.68,2654.76,1890.65,764.11,318.39
14595.0,48,4276.68,2310.0,1912.18,397.82,364.88
14595.0,48,4276.68,2399.73,1880.24,519.48,352.23
14595.0,48,4276.68,2361.73,1899.7,462.04,357.89
14595.0,48,4276.68,2326.65,1881.13,445.52,363.29
14595.0,48,4276.68,2653.32,2078.58,574.75,318.56
14595.0,48,4276.68,2434.87,1997.36,437.51,347.14
14595.0,48,4276.68,2486.94,2061.02,425.92,339.87
14595.0,48,4276.68,2256.05,1910.7,345.35,347.55
38535.0,24,9098.64,5343.13,4388.9,954.23,1777.21
38535.0,24,9098.64,4899.09,4159.98,739.11,1926.75
38535.0,24,9098.64,4872.98,4097.11,775.87,1926.75
38535.0,24,9098.64,5759.73,4258.02,1501.72,1648.66
38535.0,24,9098.64,5049.57,4255.74,793.83,1880.53
38535.0,24,9098.64,5237.95,4157.1,1080.86,1812.9
38535.0,24,9098.64,5234.25,4328.73,905.52,1814.18
38535.0,24,9098.64,5539.13,4398.41,1140.72,1714.32
38535.0,24,9098.64,5017.45,4097.87,919.58,1892.57
38535.0,24,9098.64,5268.02,4261.28,1006.74,1802.55
38535.0,24,9098.64,4987.99,4090.36,897.62,1903.74
38535.0,24,9098.64,5243.4,4170.23,1073.18,1811.01
38535.0,24,9098.64,4942.91,4330.63,612.28,1921.11
38535.0,24,9098.64,5274.72,4311.49,963.23,1800.26
38535.0,24,9098.64,5215.76,4111.99,1103.77,1820.61
38535.0,24,9098.64,5048.93,4333.27,715.66,1880.77
38535.0,24,9098.64,5029.62,4221.56,808.06,1887.99
38535.0,24,9098.64,4779.07,3990.87,788.2,1926.75
38535.0,24,9098.64,5118.18,4248.07,870.12,1855.32
38535.0,24,9098.64,5276.37,4109.02,1167.35,1799.69
38535.0,24,9098.64,5516.84,4432.43,1084.41,1721.25
38535.0,24,9098.64,5369.29,4359.14,1010.16,10.1
1890.0,12,9300.98,5376.0,4388.36,987.64,177.12
1890.0,12,9300.98,5261.44,4157.96,1103.48,180.97
1890.0,12,9300.98,5297.06,4376.61,920.46,179.76
1890.0,12,9300.98,5466.84,4518.13,948.71,174.18
1890.0,12,9300.98,5065.65,4162.22,903.43,187.97
1890.0,12,9300.98,5045.85,4061.32,984.53,188.71
1890.0,12,9300.98,5388.24,4425.0,963.24,176.72
1890.0,12,9300.98,5127.15,4270.2,856.95,185.71
1890.0,12,9300.98,5323.99,4082.1,1241.89,178.85
1890.0,12,9300.98,5177.21,4121.48,1055.73,183.92
1890.0,12,9300.98,5399.73,4178.99,1220.74,76.1
35175.0,36,8295.73,4877.82,4024.73,853.09,1080.12
35175.0,36,8295.73,4536.19,3713.87,822.31,1161.47
35175.0,36,8295.73,4584.72,3932.39,652.32,1149.18
35175.0,36,8295.73,4733.85,3782.53,951.32,1112.97
35175.0,36,8295.73,4669.66,3753.92,915.74,1128.27
35175.0,36,8295.73,4372.44,3716.64,655.8,1172.5
35175.0,36,8295.73,4438.4,3756.24,682.17,1172.5
35175.0,36,8295.73,4816.72,3837.03,979.69,1093.83
35175.0,36,8295.73,5127.76,3844.28,1283.47,1027.48
35175.0,36,8295.73,4589.29,3739.33,849.96,1148.03
35175.0,36,8295.73,5268.79,3942.77,1326.03,999.97
35175.0,36,8295.73,4742.78,3755.3,987.48,1110.88
35175.0,36,8295.73,4669.41,3955.49,713.91,1128.33
35175.0,36,8295.73,4560.27,3770.07,790.2,1155.34
35175.0,36,8295.73,4700.31,3903.29,797.01,1120.92
35175.0,36,8295.73,4735.68,3923.87,811.81,1112.54
35175.0,36,8295.73,4669.99,3753.21,916.78,1128.19
35175.0,36,8295.73,4603.91,3872.33,731.58,1144.39
35175.0,36,8295.73,4994.48,3997.03,997.45,1054.89
35175.0,36,8295.73,4521.19,3709.35,811.84,1165.32
35175.0,36,8295.73,4671.13,3994.06,677.07,1127.92
35175.0,36,8295.73,4930.86,4029.7,901.17,1068.51
35175.0,36,8295.73,4647.97,3788.04,859.93,1133.54
35175.0,36,8295.73,4849.76,4012.67,837.09,1086.37
35175.0,36,8295.73,4486.45,3691.95,794.51,1172.5
35175.0,36,8295.73,4920.6,3982.37,938.24,1070.73
35175.0,36,8295.73,4801.24,4020.19,781.06,1097.35
35175.0,36,8295.73,5001.16,4018.41,982.76,1053.48
35175.0,36,8295.73,4800.14,3725.3,1074.84,1097.6
35175.0,36,8295.73,4581.63,3876.93,704.7,1149.95
35175.0,36,8295.73,4786.88,3715.23,1071.65,1100.64
35175.0,36,8295.73,4687.01,3788.32,898.69,649.26
34440.0,60,6696.9,3645.06,2974.46,670.59,685.48
34440.0,60,6696.9,3662.04,3167.03,495.0,682.3
34440.0,60,6696.9,3895.32,3017.01,878.3,641.44
34440.0,60,6696.9,3778.37,3076.58,701.79,661.29
34440.0,60,6696.9,3875.7,3099.69,776.01,644.69
34440.0,60,6696.9,3685.77,3052.4,633.37,677.91
34440.0,60,6696.9,3702.24,2933.23,769.01,674.89
34440.0,60,6696.9,3653.09,2928.8,724.29,683.97
34440.0,60,6696.9,3812.87,3067.93,744.94,655.31
34440.0,60,6696.9,3767.2,3014.57,752.63,663.25
34440.0,60,6696.9,3719.91,3152.98,566.94,671.69
34440.0,60,6696.9,3748.79,3117.54,631.25,666.51
34440.0,60,6696.9,3732.16,3009.08,723.08,669.48
34440.0,60,6696.9,3821.08,3120.0,701.08,653.9
34440.0,60,6696.9,3537.62,2943.22,594.4,688.8
34440.0,60,6696.9,3759.07,3213.41,545.67,664.69
34440.0,60,6696.9,3694.25,3133.8,560.45,676.35
34440.0,60,6696.9,3639.77,3023.16,616.61,686.47
34440.0,60,6696.9,3922.93,3166.75,756.18,636.93
34440.0,60,6696.9,3846.95,3076.33,770.62,649.5
34440.0,60,6696.9,3754.26,3141.67,612.59,665.54
34440.0,60,6696.9,3843.61,3192.38,651.22,650.07
34440.0,60,6696.9,3630.85,3076.66,554.19,688.16
34440.0,60,6696.9,4417.77,3211.02,1206.74,565.58
34440.0,60,6696.9,3736.9,2977.42,759.48,668.63
34440.0,60,6696.9,3559.43,3009.56,549.87,688.8
34440.0,60,6696.9,3707.57,2948.0,759.57,673.92
34440.0,60,6696.9,3753.81,2935.49,818.33,665.62
34440.0,60,6696.9,3675.89,3084.16,591.73,679.73
34440.0,60,6696.9,3974.91,3213.93,760.98,628.6
34440.0,60,6696.9,3936.22,3163.74,772.48,634.77
34440.0,60,6696.9,4073.16,3041.92,1031.23,613.43
34440.0,60,6696.9,3672.36,3039.17,633.19,680.38
34440.0,60,6696.9,4019.01,3223.99,795.03,621.7
34440.0,60,6696.9,3929.13,3218.15,710.97,635.92
34440.0,60,6696.9,4110.19,3219.94,890.25,607.91
34440.0,60,6696.9,3653.81,3030.13,623.68,683.84
34440.0,60,6696.9,3648.14,3031.21,616.92,684.9
34440.0,60,6696.9,3669.72,3075.37,594.35,680.87
34440.0,60,6696.9,3668.23,3010.92,657.31,681.15
34440.0,60,6696.9,3518.23,2994.09,524.14,688.8
34440.0,60,6696.9,3971.34,3125.97,845.37,629.16
34440.0,60,6696.9,3709.51,3010.03,699.48,673.57
34440.0,60,6696.9,4164.37,2998.0,1166.37,600.0
34440.0,60,6696.9,3786.2,3016.04,770.16,659.93
34440.0,60,6696.9,4170.55,3259.53,911.02,599.11
34440.0,60,6696.9,3731.44,3033.56,697.87,669.61
34440.0,60,6696.9,3768.18,3019.99,748.19,663.08
34440.0,60,6696.9,3998.37,3206.93,791.44,624.91
34440.0,60,6696.9,3884.01,3203.67,680.34,643.31
34440.0,60,6696.9,3571.65,3024.14,547.51,688.8
34440.0,60,6696.9,4017.4,3190.62,826.78,621.95
34440.0,60,6696.9,3763.11,3191.88,571.24,243.39
4830.0,48,4938.16,2802.91,2391.99,410.93,115.23
4830.0,48,4938.16,2782.44,2247.15,535.3,116.08
4830.0,48,4938.16,2938.82,2363.36,575.46,109.9
4830.0,48,4938.16,2830.31,2354.13,476.18,114.12
4830.0,48,4938.16,2693.83,2268.07,425.76,119.9
4830.0,48,4938.16,2730.22,2337.33,392.9,118.3
4830.0,48,4938.16,2769.46,2251.09,518.37,116.62
4830.0,48,4938.16,2958.73,2370.51,588.22,109.16
4830.0,48,4938.16,2947.75,2155.51,792.24,109.57
4830.0,48,4938.16,2716.0,2273.45,442.55,118.92
4830.0,48,4938.16,2767.23,2155.77,611.46,116.72
4830.0,48,4938.16,2772.66,2384.34,388.32,116.49
4830.0,48,4938.16,2726.99,2232.57,494.42,118.44
4830.0,48,4938.16,3169.45,2300.19,869.27,101.91
4830.0,48,4938.16,2715.29,2273.04,442.25,118.95
4830.0,48,4938.16,2800.67,2306.85,493.82,115.32
4830.0,48,4938.16,3085.92,2331.49,754.43,104.66
4830.0,48,4938.16,2832.13,2399.13,432.99,114.04
4830.0,48,4938.16,2686.03,2162.46,523.56,120.25
4830.0,48,4938.16,2746.6,2301.51,445.09,117.59
4830.0,48,4938.16,2878.5,2345.48,533.02,112.21
4830.0,48,4938.16,2888.51,2366.83,521.69,111.82
4830.0,48,4938.16,3083.64,2358.6,725.04,104.74
4830.0,48,4938.16,2744.63,2276.93,467.69,117.68
4830.0,48,4938.16,2858.95,2250.55,608.4,112.97
4830.0,48,4938.16,2746.97,2208.98,537.99,117.58
4830.0,48,4938.16,2891.81,2354.24,537.57,111.69
4830.0,48,4938.16,2683.37,2198.55,484.82,120.37
4830.0,48,4938.16,2821.86,2402.86,419.0,114.46
4830.0,48,4938.16,2879.36,2223.63,655.73,112.17
4830.0,48,4938.16,2835.06,2286.84,548.22,113.93
4830.0,48,4938.16,2809.34,2243.53,565.81,114.97
4830.0,48,4938.16,2903.39,2401.78,501.62,111.24
4830.0,48,4938.16,2796.5,2302.82,493.68,115.5
4830.0,48,4938.16,2757.55,2260.13,497.42,117.13
4830.0,48,4938.16,2842.02,2370.14,471.88,113.65
4830.0,48,4938.16,2789.46,2254.77,534.69,115.79
4830.0,48,4938.16,2866.95,2239.25,627.69,112.66
4830.0,48,4938.16,2927.62,2360.84,566.77,110.32
4830.0,48,4938.16,2859.88,2404.21,455.67,112.94
4830.0,48,4938.16,2944.69,2160.85,783.85,109.68
4830.0,48,4938.16,2939.9,2394.46,545.44,109.86
4830.0,48,4938.16,3081.56,2227.79,853.77,44.46
6195.0,60,5683.89,3035.39,2517.19,518.21,123.9
6195.0,60,5683.89,3016.57,2488.02,528.54,123.9
6195.0,60,5683.89,3415.37,2712.04,703.33,111.69
6195.0,60,5683.89,3257.75,2736.72,521.03,117.09
6195.0,60,5683.89,3279.37,2609.28,670.08,116.32
6195.0,60,5683.89,3273.03,2737.17,535.86,116.55
6195.0,60,5683.89,3274.93,2661.46,613.47,116.48
6195.0,60,5683.89,3001.27,2559.95,441.33,123.9
6195.0,60,5683.89,3167.17,2625.91,541.27,120.44
6195.0,60,5683.89,3310.01,2646.58,663.43,115.24
6195.0,60,5683.89,3305.76,2716.94,588.82,115.39
6195.0,60,5683.89,3194.57,2552.81,641.75,119.41
6195.0,60,5683.89,3052.79,2542.58,510.22,123.9
6195.0,60,5683.89,3253.83,2695.7,558.12,117.23
6195.0,60,5683.89,3218.77,2706.79,511.98,118.51
6195.0,60,5683.89,3151.79,2518.98,632.81,121.03
6195.0,60,5683.89,3258.42,2678.12,580.29,117.07
6195.0,60,5683.89,3060.27,2490.28,569.99,123.9
6195.0,60,5683.89,3089.3,2482.15,607.14,123.48
6195.0,60,5683.89,2987.53,2493.45,494.08,123.9
6195.0,60,5683.89,3052.85,2512.58,540.27,123.9
6195.0,60,5683.89,3293.8,2655.19,638.61,115.81
6195.0,60,5683.89,3326.28,2727.25,599.03,114.68
6195.0,60,5683.89,3132.25,2734.31,397.94,121.78
6195.0,60,5683.89,3219.42,2639.79,579.63,118.49
6195.0,60,5683.89,3069.75,2546.11,523.64,123.9
6195.0,60,5683.89,3311.94,2675.02,636.91,115.18
6195.0,60,5683.89,3017.76,2551.1,466.66,123.9
6195.0,60,5683.89,3124.7,2711.54,413.16,122.08
6195.0,60,5683.89,2942.09,2507.43,434.66,123.9
6195.0,60,5683.89,3313.49,2679.24,634.24,115.12
6195.0,60,5683.89,2988.5,2512.24,476.26,123.9
6195.0,60,5683.89,3114.57,2554.06,560.51,122.48
6195.0,60,5683.89,3161.66,2620.37,541.29,120.65
6195.0,60,5683.89,3286.3,2737.28,549.02,116.08
6195.0,60,5683.89,3023.55,2568.8,454.75,123.9
6195.0,60,5683.89,3277.95,2562.17,715.77,116.37
6195.0,60,5683.89,3140.44,2569.27,571.17,121.47
6195.0,60,5683.89,3059.87,2482.71,577.16,123.9
6195.0,60,5683.89,3353.97,2754.53,599.44,113.73
6195.0,60,5683.89,3066.43,2530.06,536.37,123.9
6195.0,60,5683.89,3266.77,2500.95,765.82,116.77
6195.0,60,5683.89,3286.59,2565.0,721.59,116.07
6195.0,60,5683.89,3291.94,2603.04,688.9,115.88
6195.0,60,5683.89,3099.15,2558.22,540.93,123.09
